x,y,timestamp,encoder_1_deg,encoder_2_deg
529,437,1832,58.45,60.38
526,446,1849,58.45,60.38
524,457,1865,58.45,60.38
521,466,1882,58.45,60.38
517,473,1898,58.45,60.38
513,483,1914,58.45,60.38
508,491,1932,61.08,60.56
502,500,1949,61.08,60.56
496,508,1966,61.08,60.56
490,516,1983,61.08,60.56
482,523,2000,61.08,60.56
473,530,2017,61.08,60.56
463,538,2036,63.37,60.38
454,543,2053,63.37,60.38
444,548,2069,63.37,60.38
438,550,2084,63.37,60.38
429,554,2100,63.37,60.38
419,555,2117,63.37,60.38
409,558,2132,63.98,60.56
395,560,2151,63.98,60.56
384,562,2169,63.98,60.56
378,562,2183,63.98,60.56
365,561,2201,63.98,60.56
359,561,2217,63.98,60.56
350,559,2231,64.07,60.56
341,558,2248,64.07,60.56
331,555,2265,64.07,60.56
322,553,2282,64.07,60.56
313,550,2299,64.07,60.56
304,546,2316,64.07,60.56
295,542,2331,64.07,60.56
287,538,2348,63.81,60.56
278,534,2364,63.81,60.56
271,527,2381,63.81,60.56
264,521,2397,63.81,60.56
258,514,2415,63.81,60.56
250,506,2431,63.81,60.56
243,498,2448,62.58,62.93
236,490,2465,62.58,62.93
231,482,2482,62.58,62.93
225,473,2498,62.58,62.93
219,464,2514,62.58,62.93
214,455,2531,62.58,62.93
209,446,2547,60.21,65.74
206,436,2564,60.21,65.74
203,426,2581,60.21,65.74
202,416,2598,60.21,65.74
200,406,2616,60.21,65.74
199,395,2632,60.21,65.74
200,385,2648,58.01,68.38
200,378,2663,58.01,68.38
202,367,2680,58.01,68.38
205,355,2697,58.01,68.38
208,344,2713,58.01,68.38
211,334,2730,58.01,68.38
217,322,2746,55.28,70.49
222,313,2764,55.28,70.49
228,302,2781,55.28,70.49
233,292,2797,55.28,70.49
240,283,2814,55.28,70.49
246,274,2830,55.28,70.49
252,266,2847,52.65,71.89
259,258,2864,52.65,71.89
266,250,2881,52.65,71.89
271,242,2897,52.65,71.89
278,234,2914,52.65,71.89
286,229,2930,52.65,71.89
293,223,2947,50.36,72.60
298,219,2964,50.36,72.60
306,213,2981,50.36,72.60
314,208,2997,50.36,72.60
323,203,3014,50.36,72.60
330,200,3030,50.36,72.60
339,197,3048,48.69,72.42
349,194,3064,48.69,72.42
358,190,3081,48.69,72.42
367,186,3097,48.69,72.42
374,185,3113,48.69,72.42
385,182,3129,48.69,72.42
400,178,3148,48.34,71.89
412,176,3164,48.34,71.89
423,174,3181,48.34,71.89
435,174,3197,48.34,71.89
446,173,3214,48.34,71.89
459,172,3230,48.34,71.89
469,173,3247,47.99,70.75
482,174,3265,47.99,70.75
494,175,3281,47.99,70.75
506,177,3298,47.99,70.75
518,180,3314,47.99,70.75
528,184,3330,47.99,70.75
538,189,3347,47.99,70.75
549,194,3364,47.99,68.91
558,199,3381,47.99,68.91
568,206,3396,47.99,68.91
578,211,3414,47.99,68.91
586,220,3430,47.99,68.91
594,228,3447,47.99,68.91
602,236,3464,48.52,66.18
610,246,3480,48.52,66.18
616,256,3497,48.52,66.18
622,266,3513,48.52,66.18
628,278,3530,48.52,66.18
634,289,3546,48.52,66.18
639,299,3563,50.45,62.93
644,310,3580,50.45,62.93
648,322,3597,50.45,62.93
651,333,3614,50.45,62.93
654,343,3631,50.45,62.93
658,354,3647,50.45,62.93
659,366,3663,53.09,59.68
661,377,3680,53.09,59.68
662,392,3699,53.09,59.68
662,403,3715,53.09,59.68
662,414,3731,53.09,59.68
662,426,3747,53.09,59.68
660,436,3765,56.07,58.54
658,446,3781,56.07,58.54
656,458,3797,56.07,58.54
654,469,3815,56.07,58.54
650,482,3831,56.07,58.54
647,492,3847,56.07,58.54
645,504,3865,59.24,58.36
642,516,3881,59.24,58.36
638,527,3898,59.24,58.36
635,540,3914,59.24,58.36
630,551,3930,59.24,58.36
624,564,3946,59.24,58.36
618,575,3964,62.67,57.13
610,587,3980,62.67,57.13
603,598,3997,62.67,57.13
594,608,4013,62.67,57.13
586,618,4030,62.67,57.13
576,628,4046,62.67,57.13
565,637,4063,65.65,56.16
553,646,4079,65.65,56.16
540,654,4096,65.65,56.16
527,662,4112,65.65,56.16
514,668,4129,65.65,56.16
500,674,4145,65.65,56.16
486,680,4160,65.65,56.16
469,685,4176,67.94,55.90
454,690,4193,67.94,55.90
438,693,4209,67.94,55.90
423,695,4227,67.94,55.90
408,697,4244,67.94,55.90
392,698,4260,67.94,55.90
376,698,4276,68.64,56.69
360,697,4293,68.64,56.69
344,696,4311,68.64,56.69
328,693,4328,68.64,56.69
313,690,4345,68.64,56.69
298,687,4361,68.64,56.69
282,683,4380,68.64,56.34
267,679,4397,68.64,56.34
253,674,4414,68.64,56.34
240,669,4430,68.64,56.34
228,663,4447,68.64,56.34
216,656,4464,68.20,58.80
206,648,4480,68.20,58.80
198,638,4497,68.20,58.80
189,627,4514,68.20,58.80
182,614,4530,68.20,58.80
175,601,4547,68.20,58.80
167,587,4563,68.20,58.80
160,572,4579,65.65,63.19
154,558,4596,65.65,63.19
146,542,4612,65.65,63.19
138,527,4628,65.65,63.19
134,517,4644,65.65,63.19
126,496,4663,65.65,63.19
121,485,4677,61.52,67.76
114,469,4694,61.52,67.76
108,453,4710,61.52,67.76
102,437,4728,61.52,67.76
96,421,4744,61.52,67.76
90,405,4761,61.52,67.76
86,390,4778,57.30,72.25
81,374,4794,57.30,72.25
76,358,4810,57.30,72.25
74,349,4825,57.30,72.25
72,334,4841,57.30,72.25
70,318,4859,57.30,72.25
70,302,4876,53.17,76.11
71,287,4893,53.17,76.11
74,271,4908,53.17,76.11
78,256,4926,53.17,76.11
83,241,4942,53.17,76.11
89,227,4959,53.17,76.11
96,213,4976,49.13,79.45
104,200,4992,49.13,79.45
114,188,5009,49.13,79.45
125,176,5026,49.13,79.45
137,166,5043,49.13,79.45
150,155,5060,49.13,79.45
162,146,5075,45.70,81.83
171,141,5091,45.70,81.83
190,131,5110,45.70,81.83
205,124,5127,45.70,81.83
220,117,5144,45.70,81.83
235,112,5161,45.70,81.83
252,105,5177,43.59,82.62
270,99,5194,43.59,82.62
287,93,5211,43.59,82.62
298,89,5226,43.59,82.62
317,84,5243,43.59,82.62
342,75,5261,43.59,82.62
354,71,5275,43.59,82.62
373,65,5291,42.01,82.53
391,60,5309,42.01,82.53
410,54,5325,42.01,82.53
430,48,5341,42.01,82.53
446,42,5357,42.01,82.53
466,38,5372,42.01,82.53
483,34,5389,40.34,82.62
501,31,5405,40.34,82.62
518,30,5421,40.34,82.62
534,30,5438,40.34,82.62
551,32,5455,40.34,82.62
566,35,5472,40.34,82.62
582,40,5489,38.94,79.98
597,46,5505,38.94,79.98
611,52,5521,38.94,79.98
624,60,5536,38.94,79.98
637,70,5554,38.94,79.98
647,81,5570,38.94,79.98
656,92,5587,39.55,79.80
665,105,5604,39.55,79.80
671,121,5619,39.55,79.80
678,135,5636,39.55,79.80
685,150,5653,39.55,79.80
691,166,5669,39.55,79.80
696,182,5686,42.71,77.34
701,198,5702,42.71,77.34
705,214,5719,42.71,77.34
709,230,5735,42.71,77.34
714,244,5753,42.71,77.34
720,259,5769,42.71,77.34
723,274,5785,42.71,77.34
726,289,5801,47.72,75.67
730,304,5818,47.72,75.67
734,318,5834,47.72,75.67
738,331,5850,47.72,75.67
743,343,5867,47.72,75.67
747,355,5882,53.53,74.09
750,367,5900,53.53,74.09
751,378,5917,53.53,74.09
754,388,5932,53.53,74.09
757,397,5949,53.53,74.09
758,406,5966,53.53,74.09
758,416,5982,53.53,74.09
756,427,5999,58.45,73.83
754,437,6016,58.45,73.83
751,446,6033,58.45,73.83
748,456,6050,58.45,73.83
745,466,6066,58.45,73.83
741,478,6082,58.45,73.83
736,489,6100,62.05,72.42
730,502,6116,62.05,72.42
722,515,6132,62.05,72.42
714,530,6149,62.05,72.42
707,546,6166,62.05,72.42
700,562,6182,62.05,72.42
693,579,6198,65.21,69.61
686,597,6215,65.21,69.61
675,621,6232,65.21,69.61
670,632,6249,65.21,69.61
663,654,6266,65.21,69.61
660,663,6281,65.21,69.61
654,678,6297,68.20,64.51
648,694,6313,68.20,64.51
641,710,6329,68.20,64.51
633,726,6347,68.20,64.51
625,738,6364,68.20,64.51
615,746,6382,68.20,64.51
